serial	track1_filename	md5
SLPS-02750	Chiisana Oukoku Erutoria (Japan).bin	4eaf601c0a09d2fd323822c8f2063383
SLPS-02752	Blue Marlin, The (Japan).bin	6b517976d1937629856cdfb1b8c8a176
SLPS-02754	Favorite Dear - Junpaku no Yogensha (Japan).bin	8be97d515553773081ece79ece7c8c42
SLPS-02797	Dioramos (Japan).bin	6a95b016c943af42c702455faec52361
SLPS-02814	Ooedo Fuusui Ingaritsu - Hanabi 2 (Japan).bin	736151400432d57f13e7800463b45acb
SLPS-02840	Simple 1500 Series Vol. 31 - The Sound Novel (Japan).bin	d82c5d962f044231d1b62fe562508d6f
SLPS-02871	Max Surfing 2nd (Japan) (Track 01).bin	fd1d53b958951982f29e3030d6f83ddc
SLPS-02877	Shinobi no Roku (Japan) (Track 1).bin	2ff1d6156af7b38df8f887193c69002a
SLPS-02908	Simple 1500 Series Vol. 33 - The Takkyuu (Japan).bin	5e418d1e9e1df8d586720133ddf8f5bd
SLPS-02910	Simple 1500 Series Vol. 35 - The Shooting (Japan).bin	845a5659ec720c8c98ec55ed0f81779f
SLPS-02922	Simple 1500 Series Vol. 32 - The Boxing (Japan).bin	4096ececec2135ded23e9d35e62cfb85
SLPS-02958	Simple 1500 Series Vol. 37 - The Illust Puzzle & Slide Puzzle (Japan).bin	0f8c93c5aff974459a8312cb501a73c4
SLPS-02980	Yamasa Digi Guide - New Pulsar R (Japan) (Track 01).bin	0d93a48ae8cf2af07f4dd3a69e8fa135
SLPS-02989	Yamasa Digi Guide - Hyper Rush (Japan) (Track 01).bin	8fa74e3be09d5609d85b283f61944aaf
SLPS-02998	Gakkou o Tsukurou!! Kouchou Sensei Monogatari (Japan).bin	aff10a4a7d8806973c9d659c3db0665a
SLPS-03001	Smash Court 3 (Japan).bin	b39bd58db8f7dfe6f2405ad1dfe7e8e7
SLPS-03002	Bomberman Land (Japan) (Rev 2).bin	a4aeeb6f3a17c5163587f9a9156a6024
SLPS-03004	Simple 1500 Series Vol. 39 - The Mahjong 2 (Japan).bin	f877c55c7abf236d83b9e3e08cd02104
SLPS-03007	Simple 1500 Series Vol. 44 - The Card 2 (Japan).bin	7117d2a3dbee6c4d04a7e5a6a4580888
SLPS-03009	Simple 1500 Series Vol. 43 - The Hanafuda 2 (Japan).bin	8cc00ccd142a1cc4ee5a2e2421a06650
SLPS-03010	Simple 1500 Series Vol. 41 - The Reversi 2 (Japan).bin	7776a8dbe5727de1cf55e700f994ba91
SLPS-03012	Little Princess - Marl Oukoku no Ningyou-hime 2 (Japan) (Disc 1) (+1 Tasu Ichi).bin	abbff02f669fee08568b490c38eb55a5
SLPS-03013	Little Princess - Marl Oukoku no Ningyou-hime 2 (Japan) (Disc 2) (+1 Tasu Ichi).bin	5f70a5280c02b92156c2b1b2b5d14a95
SLPS-03014	Tantei Jinguuji Saburou - Yume no Owari ni (Japan) (Fukyuuban).bin	fd5ce35053b20ab4acb2ff472e396d43
SLPS-03016	Tantei Jinguuji Saburou - Mikan no Report (Japan) (Fukyuuban) (Track 1).bin	e8e64430cc528b3027d0b22223e27e5e
SLPS-03021	Tall - Twins Tower (Japan).bin	2a5a1f3d82d3ccbdedc13fe2a03764ff
SLPS-03036	Simple 1500 Series Vol. 45 - The Block Kuzushi 2 (Japan) (Track 1).bin	1427240058e886a50bda4e8fc77b43f7
SLPS-03087	Bokujou Monogatari - Harvest Moon for Girl (Japan).bin	1b54c8d987cbf12ac359f619299dd986
SLPS-03094	Fuuraiki (Japan) (Track 1).bin	86138cefb0451bdcae993b59979edb63
SLPS-03114	Puyo Puyo Box (Japan).bin	8d59d404d8d74d35f2cc18296e51e506
SLPS-03120	Yamasa Digi Guide - Faust (Japan) (Track 01).bin	084d46329d81be4f7ca8efbd6292c270
SLPS-03147	Super Robot Taisen Alpha Gaiden (Japan) (Shokai Genteiban).bin	8fd05e556b147eaa3d5e1af7a92813c0
SLPS-03148	Super Robot Taisen Alpha Gaiden (Japan) (Rev 1).bin	feb2bba0ff068258cd8c10a12fa818ab
SLPS-03151	Sengoku Mugen (Japan).bin	161243165b06c023de53cb1f569f5d0a
SLPS-03160	Monster Farm Jump (Japan) (Track 01).bin	b25470008befee517590351c37705b8e
SLPS-03170	Shin Megami Tensei (Japan).bin	59e8eb95e20c5d65dd1158d5a43c850c
SLPS-03183	Sentimental Graffiti - Yakusoku (Japan) (Track 1).bin	2f5b4e86b7c47e70ba06d5977d981f74
SLPS-03184	Sentimental Graffiti (Japan) (Track 1).bin	a8c6201018477ea1eb9ac5e9a42dbc2f
SLPS-03209	Yakiniku Action Game - Yakiniku Bugyou (Japan).bin	cd802c29c3bfe870c605299de93604b0
SLPS-03212	Yamasa Digi World - Tetra Master (Japan) (Track 1).bin	f4f9f28197009141413f8fe7e94bba6e
SLPS-03229	Sheep (Japan) (Track 01).bin	06ac15dbd13862dc0c02872b5ad82069
SLPS-03237	Summon Night 2 (Japan) (Disc 1).bin	ffb8b7acee4d61850e0e53043b617401
SLPS-03238	Summon Night 2 (Japan) (Disc 2) (Rev 1).bin	b564e011944a1e9018105b040a8ad213
SLPS-03267	Hoshi no Mahoroba (Japan) (Track 1).bin	7aaa7806051e31544f2439bb47697169
SLPS-03278	Evergreen Avenue (Japan) (Track 1).bin	ea9282eb8c112ef6e14056d9e3631271
SLPS-03286	Favorite Dear - Enkan no Monogatari (Japan).bin	18d564e3ce5f5b9b006ead6be11a290c
SLPS-03348	Family Diamond (Japan).bin	2e8330567ad997b433fc98309c1952c3
SLPS-03379	Family Gunjin Shougi (Japan).bin	5e0024cc1e2776f63dfee74894594257
SLPS-03392	Family Chess (Japan).bin	fe17984a34bb35b860746d6104817760
SLPS-03420	Paca Paca Passion Special (Japan).bin	93135a4d6ec4a4385572b1824c234558
SLPS-03428	Yamasa Digi Selection (Japan) (DX) (Track 01).bin	6c1e623509b329074336c6be0b3d709b
SLPS-03429	Yamasa Digi Selection (Japan) (Track 01).bin	5d47d6769658f2b734aeab277bd0dc12
SLPS-03430	Final Fantasy (Japan).bin	02b3d19bb24b24ad68a6614f90e286eb
SLPS-03461	Saikyou Ginsei Mahjong (Japan) (Track 1).bin	db9005294715b687b0b749243e3c9663
SLPS-03482	Saikyou Ginsei Chess (Japan).bin	a42c72d7fb1fb14f6c39bf0e3dfac200
SLPS-03484	Yamasa Digi Selection 2 (Japan) (Track 01).bin	21462487ebce39a8dc5be347ee6b3bc8
SLPS-03500	Final Fantasy (Japan) (Premium Package).bin	d04b2d03fdb7f5c0e5f64e867155e041
SLPS-03501	Final Fantasy II (Japan) (Premium Package).bin	11f98612da7da1d52d360fddc8846cfb
SLPS-03502	Final Fantasy II (Japan).bin	1ae5cf2d9d5258bf89c125e1d5438adf
SLPS-03537	Marl Jong!! (Japan) (Genteiban).bin	0af345dadefafcea0ade2b2401b4f5c6
SLPS-03538	Marl Jong!! (Japan).bin	bfb43b43146997518fbe9c24f5adf4be
SLPS-03554	Minna Atsumare! Igo Kyoushitsu (Japan).bin	a28c06ce1082c028c6794e603c4434ad
SLPS-03577	Super Robot Taisen Alpha Gaiden (Japan) (Premium Edition).bin	a112025a015899554790be8b4b18ef5d
SLPS-91003	King's Field II (Japan) (PlayStation the Best) (Rev 1).bin	87b5af86b15c99f5d42c1ddc5a5e864c
SLPS-91007	Boxer's Road (Japan) (Rev 1) (Track 01).bin	05f5c8a5cbc5259a7f2ba674322e6dd2
SLPS-91093	Rockman - Battle & Chase (Japan) (PlayStation the Best for Family).bin	92651d64029523e2922c5380612464bd
SLPS-91105	Street Fighter Zero 2' (Japan) (Track 1).bin	079afa005a6013341eab14e242f927ae
SLPS-91110	Armored Core - Project Phantasma (Japan) (PlayStation the Best).bin	1cebe19753af95c58401a61bb73fdabe
SLPS-91154	Tamamayu Monogatari (Japan) (PlayStation the Best).bin	17a5419b377bde36e6afdf4e192e2ebd
SLPS-91180	Atelier Elie - Elie no Atelier - Salburg no Renkinjutsushi 2 (Japan) (PlayStation the Best) (Track 1).bin	b82bca06fb6b97ae4c5d27feecf61f12
SLPS-91415	Marl Oukoku no Ningyou-hime - The Adventure of Puppet Princess (Japan) (PSone Books).bin	46ec914e9141e6753b7712a44e0edaf3
SLPS-91444	Armored Core - Master of Arena (Japan) (Disc 1) (PSone Books).bin	c2e190b8e05cc24cb2596987f28a5170
SLPS-91445	Armored Core - Master of Arena (Japan) (Disc 2) (PSone Books).bin	fcb0464543a539014f47fc4349271dc5
SLUS-00005	Rayman (USA) (Track 01).bin	aed88c79bea141a9eb9765834b65aa10
SLUS-00008	CyberSled (USA) (Track 01).bin	9d277a2e2f9374b7bac3eaf61f68dedd
SLUS-00017	Theme Park (USA) (Track 01).bin	74aefa66d0a05c0db61d9ab7e380d598
SLUS-00024	Geom Cube (USA) (Track 01).bin	377efe13a7391d4b9d51a21bbb80f077
SLUS-00027	Blood Omen - Legacy of Kain (USA).bin	9515b7c88e003088cdfd818daf9231fc
SLUS-00029	Magic Carpet (USA) (En,Fr,De,Es,Sv) (Track 1).bin	3ea67de1098f809e1c5529a9900aec74
SLUS-00042	Gex (USA) (Rev 1) (Track 1).bin	44bd2647a44de1e786b7a7559c88afc3
SLUS-00061	Soviet Strike (USA) (Track 1).bin	7e6cce16840cc9a79b822bfabcce7ecb
SLUS-00067	Castlevania - Symphony of the Night (USA) (Track 1).bin	acbb3a2e4a8f865f363dc06df147afa2
SLUS-00076	Loaded (USA) (En,Fr) (Track 01).bin	5f4eb56145a162b0a8f0190896001926
SLUS-00089	TNN Motor Sports HardCore 4X4 (USA) (Track 1).bin	f034e093711ab46b371bbde5f486015a
SLUS-00113	SimCity 2000 (USA).bin	2d684d467b61f08e10a894617506456a
SLUS-00152	Tomb Raider (USA) (Track 01).bin	bf6039bb7bb0e50810b52e19d93bd56d
SLUS-00153	Space Griffon VF-9 (USA) (Track 1).bin	e45fea48942221e5a1d99d30f237b792
SLUS-00158	King's Field (USA).bin	f02c846c5d05df144786daad4149ea8b
SLUS-00183	Zero Divide (USA).bin	ca706c95ac6212995c9561c1bdd8c43a
SLUS-00190	Oddworld - Abe's Oddysee (USA) (Rev 2).bin	cd0c2fd025a86f18ae8080cc81d2ebcc
SLUS-00197	Street Fighter Alpha - Warriors' Dreams (USA) (Track 01).bin	6b81a4710e0390ee962ba73dcc16031f
SLUS-00200	Extreme Pinball (USA) (Track 01).bin	161ec9a7c2d0df7e0470a618306fc405
SLUS-00213	Tekken 2 (USA) (Rev 1) (Track 1).bin	14c6b7308e1bf796fb36e523adde34d7
SLUS-00215	Namco Museum Vol. 1 (USA) (Track 01).bin	7cc9a457dfb221de491869567f00b3e2
SLUS-00216	Namco Museum Vol. 2 (USA) (Track 01).bin	80090b800335c6a7153c3a9fbe8da231
SLUS-00232	Pandemonium! (USA).bin	2245cb141c67f87c832365ffdbf9634f
SLUS-00236	Fade to Black (USA) (En,Fr,De,Es,It).bin	b0e6559c00e2510c3d72045bbfae0e14
SLUS-00255	King's Field II (USA).bin	bf503b25c229ae048127a16679396d17
SLUS-00258	Street Fighter Alpha 2 (USA) (Track 1).bin	bd36cfbff67d6314bfa0e9be0d4557f7
SLUS-00262	Syndicate Wars (USA).bin	ddaab82f42c2e2fc9001af4cb43d71eb
SLUS-00275	Theme Hospital (USA).bin	8cbb8b65ee99c7c8caff4c1d32f73a7c
SLUS-00277	Populous - The Beginning (USA).bin	0b7c1250f482d7724b6558cc07a01673
SLUS-00292	Suikoden (USA).bin	c10448fdabcce4dd8efccd5b6d369fa6
SLUS-00313	Gunship (USA) (Track 1).bin	cecf8013fa05793923e8d49510f89f2a
SLUS-00354	Bugriders - The Race of Kings (USA) (Track 01).bin	81cbca0acb834773a37c540e31d2828a
SLUS-00421	Resident Evil 2 (USA) (Disc 1) (Track 1).bin	4437085e6f69c34a73247ab66f63215e
SLUS-00428	Critical Depth (USA) (Track 01).bin	2f3178232a4a1ee0d9d99534bc825d13
SLUS-00433	Fighting Force (USA) (Rev 2) (Track 01).bin	133bc651431c396b1d56bcfaf466bd09
SLUS-00437	Tomb Raider II - Starring Lara Croft (USA) (Track 01).bin	3355db5e7b5445b024f8c65992c45274
SLUS-00440	Reel Fishing (USA).bin	6f0e45ada6c890260953cca29e4ed6bf
SLUS-00464	OverBlood (USA).bin	7a367525b26c1ea6575a9d7a4d48b938
SLUS-00482	RayStorm (USA).bin	0cf169c785ad689e48b72fb1fcbaa77d
SLUS-00529	Disney's Hercules Action Game (USA).bin	685df034e92134f5cc58b5271f8d9791
SLUS-00534	Ray Tracers (USA).bin	163e55bc300ddcee60dbcdb85fd5f26e
SLUS-00544	G-Police (USA) (Disc 1).bin	3194807be261b7d6c06f3a9ae8052585
SLUS-00551	Resident Evil - Director's Cut (USA).bin	50d96c24761ebf5926719c7090f8bf22
SLUS-00553	Alundra (USA).bin	b07d3c76fe4f4c2614a12ac943693ade
SLUS-00556	G-Police (USA) (Disc 2).bin	d2432e57bb30a2caf02255a418e0ef5e
SLUS-00578	Pandemonium 2 (USA).bin	d78e8d2ac522b91693ad248f7dda5551
SLUS-00585	Klonoa - Door to Phantomile (USA).bin	ecb502ce253246899d23db80847c56dc
SLUS-00592	Resident Evil 2 (USA) (Disc 2) (Track 1).bin	d6817bd3872994a17a9338537eb3fc05
SLUS-00594	Metal Gear Solid (USA) (Disc 1).bin	f1ff786c5ff2fc4c0701a1fee068ea95
SLUS-00598	Gex - Enter the Gecko (USA).bin	078092d2434011a12d5c56da4de0eeb4
SLUS-00606	Dead or Alive (USA) (Track 01).bin	3f61d4a7bc3b5f43c8ceaf7517a5d897
SLUS-00653	Pocket Fighter (USA) (Track 1).bin	9ee3a147e9e9a6e3321e58beeb5b7938
SLUS-00662	Parasite Eve (USA) (Disc 1).bin	efae1df4faf4aadbfd4dc3aa022296cf
SLUS-00663	Bushido Blade 2 (USA).bin	7ca449137357040901724c3ccedede33
SLUS-00664	Xenogears (USA) (Disc 1).bin	110ece1c6b0fdcd443df340fa7db30f4
SLUS-00665	Command & Conquer - Red Alert - Retaliation (USA) (Disc 1) (Allies).bin	313e055fd0594ef6897f7f4c0d58de5d
SLUS-00667	Command & Conquer - Red Alert - Retaliation (USA) (Disc 2) (Soviet).bin	b660e2f1b6d38f3244bf5121237b36ab
SLUS-00668	Parasite Eve (USA) (Disc 2).bin	c8e01c1d77baadcb89685eaee839a824
SLUS-00669	Xenogears (USA) (Disc 2).bin	f942f416066a6473226b21a1504416f3
SLUS-00670	Armored Core - Project Phantasma (USA).bin	91badb09339ee7e3b6d235609e8da1be
SLUS-00691	Tomb Raider III - Adventures of Lara Croft (USA) (Rev 2).bin	1cc915bfd7a2db4e3a32fd811cfbc14a
SLUS-00707	Silent Hill (USA).bin	b52500eea7d7d04a6a81b0efe88955e1
SLUS-00708	Legacy of Kain - Soul Reaver (USA).bin	af89c4120b74c119e27c695b053296a0
SLUS-00710	Oddworld - Abe's Exoddus (USA) (Disc 1).bin	5f401f03b902bcd8dcde7d624d160384
SLUS-00717	Motorhead (USA) (Track 01).bin	ddfef72da807f80dd0652a721c41854b
SLUS-00731	Oddworld - Abe's Exoddus (USA) (Disc 2).bin	37a6261fa9d30b24855a3101f791b62f
SLUS-00734	Dragon Seeds (USA).bin	261fb1efb741e5b809be92265589aeb6
SLUS-00739	Future Cop - L.A.P.D. (USA).bin	57712fcfb39a6528672356bc53e2b0a9
SLUS-00748	Resident Evil 2 - Dual Shock Ver. (USA) (Disc 1) (Track 1).bin	0ca749ec7bc1604136718ca16fa55319
SLUS-00754	Bust-A-Move 4 (USA) (Track 01).bin	703980152c3116b359d19ee04596bc43
SLUS-00756	Resident Evil 2 - Dual Shock Ver. (USA) (Disc 2) (Track 1).bin	8fdd08786af8bca1dcd33b88a432248e
SLUS-00772	Guilty Gear (USA) (Track 1).bin	e139094322da581eae2726fe8a235b79
SLUS-00776	Metal Gear Solid (USA) (Disc 2).bin	716e6b7d5e89b03a7eb028acb9068d91
SLUS-00797	R4 - Ridge Racer Type 4 (USA).bin	bf1d92037b1b2be83b459c11f0b89eb6
SLUS-00806	Gex 3 - Deep Cover Gecko (USA).bin	d2937c2dd3182ea20ebd47fbb3a2c901
SLUS-00807	Centipede (USA) (Track 01).bin	4998c8f6f54ea1ec0d4e6b5b1e9265df
SLUS-00809	Ehrgeiz - God Bless the Ring (USA).bin	fbf606dc28ee07459c3271010f1e9022
SLUS-00818	Street Sk8er (USA) (Track 01).bin	cf28ff7b7c9d572199f253f69383fa9e
SLUS-00820	Echo Night (USA).bin	f6b968d1037b7c8e3d8384f0dae188ba
SLUS-00823	Bomberman Fantasy Race (USA).bin	6c39e1333f90405b8b3bab30cfa53aa3
SLUS-00843	Reel Fishing II (USA).bin	fea75cb2bba79e06520e6780eaa37b57
SLUS-00863	Shadow Tower (USA).bin	43a13b3c105761bd11d1b700f00e778d
SLUS-00874	40 Winks (USA).bin	355e1fed8e13a751b82a7b8e67d53716
SLUS-00885	Tomb Raider - The Last Revelation (USA) (Rev 1).bin	e9d8332f6551671008965f09594a167b
SLUS-00892	Final Fantasy VIII (USA) (Disc 1).bin	50d5b62e81b5369f18c8a145af716af9
SLUS-00902	Silent Bomber (USA).bin	77aec9c072ef24b7a1e4a1e628b6577c
SLUS-00908	Final Fantasy VIII (USA) (Disc 2).bin	2ae4e2022d376a0775e66369de96dc59
SLUS-00909	Final Fantasy VIII (USA) (Disc 3).bin	58461d8ea573b990c7bbcc32d0feb8a8
SLUS-00910	Final Fantasy VIII (USA) (Disc 4).bin	5a83d022aa592d4e91c02943467d1fd6
SLUS-00917	Monster Rancher 2 (USA).bin	b41f1f33d1075f22cab7e180f812c0ac
SLUS-00920	Fear Effect (USA) (Disc 1).bin	e08b3a0d9694decd3ef9bc41c212bf1b
SLUS-00922	Dino Crisis (USA) (Track 1).bin	4990bb2a9e3374a234885ac983a9397a
SLUS-00923	Resident Evil 3 - Nemesis (USA, Canada).bin	03ccf2f717dad9168640f518dd4e3e80
SLUS-00928	Space Invaders (USA) (Track 1).bin	aa9a3c72cb31c0852ee931ee443758d6
SLUS-00934	Fighting Force 2 (USA) (Track 1).bin	1fec84e29b197b36837df1cb9c40dacc
SLUS-00947	Tom Clancy's Rainbow Six (USA) (Track 01).bin	c1d9b6c7d796a6e103358a713d29cec4
SLUS-00958	Suikoden II (USA).bin	d0e75f47e4b2451339a5f13ad821ca5d
SLUS-00992	Missile Command (USA) (Track 1).bin	97ce8032fd1015a19bbba02f15feba38
SLUS-01001	Fatal Fury - Wild Ambition (USA).bin	6dbb08bcc1f40ae130c8705e4919541b
SLUS-01011	Front Mission 3 (USA).bin	1ef72c80da919babed1404a244b51782
SLUS-01013	Legend of Mana (USA).bin	5907187b16be1c656e029e79f3a67274
SLUS-01029	Disney's Hercules Action Game (USA) (Rerelease).bin	31d5066b122de92b8abb9dfa54c1fa59
SLUS-01030	Armored Core - Master of Arena (USA) (Disc 1).bin	4d5774c4baa65d6eaf281db59ee8e945
SLUS-01039	Samurai Shodown - Warriors Rage (USA).bin	23a74626058ce451bfb304f35de9cdc0
SLUS-01040	Vagrant Story (USA).bin	8531bc73ea7cd33a4c8e97bdf139ba9c
SLUS-01041	Chrono Cross (USA, Canada) (Disc 1).bin	3b29ee931df29f51ecf0817f30e103d7
SLUS-01042	Parasite Eve II (USA, Canada) (Disc 1).bin	c2528bbcd164efad25c0aaccd8f6982b
SLUS-01055	Parasite Eve II (USA, Canada) (Disc 2).bin	7bbe7164deabb5b88dcaca4bf7bf79e1
SLUS-01056	Fear Effect (USA) (Disc 2).bin	dff47ce1c1ec5a9c5a35820224486b22
SLUS-01057	Fear Effect (USA) (Disc 3).bin	cd6fc71e6f452e1b4027250dd7d6d65c
SLUS-01058	Fear Effect (USA) (Disc 4).bin	e269350708617a92359ceef2d7838f3c
SLUS-01069	SimTheme Park (USA).bin	aa389abab9b041c83be266ff75c22cba
SLUS-01070	Vanguard Bandits (USA).bin	54770993a8668ea2b6ce288125219c68
SLUS-01080	Chrono Cross (USA, Canada) (Disc 2).bin	6463d040aae5156ac146d34402a7988d
SLUS-01081	Armored Core - Master of Arena (USA) (Disc 2).bin	809f240cfecf2b90ade1322cba61c013
SLUS-01084	Championship Bass (USA).bin	5e9dfa4534b18f00f7fcc4df4cdf0906
SLUS-01092	Dragon Valor (USA) (Disc 1) (Track 1).bin	2c9782f6009ac474217dc748337078a8
SLUS-01111	Mr. Driller (USA).bin	452fd32a3924cfa45dce4e9fd555bd6d
SLUS-01115	Harvest Moon - Back to Nature (USA).bin	424f9fbda58e95f597e39b4bdde239b1
SLUS-01140	Mega Man Legends 2 (USA) (Track 1).bin	e7039345d54c1bfc3775a468d4125d48
SLUS-01164	Dragon Valor (USA) (Disc 2) (Track 1).bin	80bf8b4b01e57d63d9e49942f72b4aa7
SLUS-01189	Bomberman - Party Edition (USA).bin	e0ceba6e448677f3d938b1dd176be3af
SLUS-01201	Alone in the Dark - The New Nightmare (USA) (Disc 1) (Track 1).bin	46b0db812d12ec4e867ef2d54cf7fc5a
SLUS-01214	Disney-Pixar Toy Story Racer (USA).bin	c09c5b2234744cf96837ca8b659b219b
SLUS-01217	RayCrisis - Series Termination (USA).bin	c88da74ef1e75c8c8f9db63dc1c6cbb4
SLUS-01235	Rayman 2 - The Great Escape (USA) (En,Fr,Es) (Track 1).bin	9883fd26cb43ea0520c988d69a5cb2e7
SLUS-01250	Spin Jam (USA) (Track 1).bin	4fe7616a8cdaab926274df986afe3a5f
SLUS-01251	Final Fantasy IX (USA, Canada) (Disc 1) (Rev 1).bin	aabe193e058f166d1a88d99219792598
SLUS-01266	Fear Effect 2 - Retro Helix (USA) (Disc 1) (Rev 1).bin	0258657dd944a139fdddc81345a6d9ee
SLUS-01275	Fear Effect 2 - Retro Helix (USA) (Disc 2) (Rev 1).bin	74d55be5e2a322a0124efff6fd1f86f2
SLUS-01276	Fear Effect 2 - Retro Helix (USA) (Disc 3) (Rev 1).bin	5523b1309cbcca233544d9a7b4663543
SLUS-01277	Fear Effect 2 - Retro Helix (USA) (Disc 4) (Rev 1).bin	7302dbf75f570466e1453b1337fd5a79
SLUS-01279	Dino Crisis 2 (USA) (Track 1).bin	fc8cc9fc5ed761ed5d9cf025df7a6877
SLUS-01292	Bombing Islands, The (USA) (Track 01).bin	3c778ce7d4148a4861d3e0c4262d83ff
SLUS-01295	Final Fantasy IX (USA, Canada) (Disc 2) (Rev 1).bin	a18dfcec1e01c4616cdf1bedd0e2b89a
SLUS-01296	Final Fantasy IX (USA, Canada) (Disc 3) (Rev 1).bin	5aa1d8663d6b9b50b3ce6112b3cccf23
SLUS-01297	Final Fantasy IX (USA, Canada) (Disc 4) (Rev 1).bin	5796b286ddd0335db2d9631701153a42
SLUS-01298	Sheep (USA) (Track 01).bin	028fc11f2bee41b565c76623a4cd6553
SLUS-01311	Tomb Raider Chronicles (USA) (Rev 1).bin	e825c37de676141a7e79b87de1c5252b
SLUS-01323	Armored Core (USA) (Reprint).bin	34a3f5ea63ac6a6e9753e5fd38425d7e
SLUS-01324	Breath of Fire IV (USA) (Track 1).bin	145a7d7ac3469fcb974bbb309ebd61b1
SLUS-01377	Alone in the Dark - The New Nightmare (USA) (Disc 2) (Track 1).bin	58de0e9a388bc409af60912de18b425a
SLUS-01459	Sports Superbike 2 (USA) (Track 1).bin	55f8cdda6c3a747122189973d9eecfb5
SLUS-01461	Rageball (USA) (Track 1).bin	9b6fbd23d528b64a374fecf3c8f9be09
SLUS-01466	Gubble (USA) (Track 01).bin	abe83eaf6a32679a024c28d4e276088a
SLUS-01495	Sorcerer's Maze (USA).bin	29cd4570c7e2c47e1ff9e5532741b88c
SLUS-01496	Blockids (USA) (Track 01).bin	ece2d8aef03d263eae9703a61e9d71c7
SLUS-01499	Turnabout (USA) (Track 01).bin	9c410bb83b779fedff9f0535218b1c2a
SLUS-01509	Jigsaw Madness (USA).bin	d25bdea450645024065ffe5fa5744f63
SLUS-01541	Final Fantasy Origins (USA).bin	3ec86e30d99c75e64a04e9f5828a904f
SLUS-01556	Miracle Space Race (USA).bin	946a64eedcedcf691c92a463a9fd5ba1
SLUS-01572	ATV Racers (USA).bin	1fb1788d10ceeea54a06b99db070c5e8
SLUS-01575	Rascal Racers (USA).bin	6d2ced3748ca77518ef48ea5fcb7423f
